,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount,swing
10335,AU.NH,20180411,1138.963,1135.018,1139.171,1132.527,1132.319,6.644,0.59,161000.0,372634.0,
10336,AU.NH,20180410,1132.319,1135.018,1138.34,1131.074,1131.697,0.622,0.06,133469.0,361816.0,
10337,AU.NH,20180409,1131.697,1133.565,1134.396,1131.074,1135.226,-3.529,-0.31,71321.0,359334.0,
10338,AU.NH,20180404,1135.226,1135.018,1135.641,1127.752,1136.679,-1.453,-0.13,148584.0,357710.0,
10339,AU.NH,20180403,1136.679,1131.489,1140.209,1130.659,1128.375,8.304,0.74,173895.0,357600.0,
10340,AU.NH,20180402,1128.375,1127.96,1130.866,1126.506,1127.544,0.831,0.06999999999999999,78593.0,361024.0,
10341,AU.NH,20180330,1127.544,1125.261,1127.752,1124.638,1125.468,2.076,0.18,83932.0,362012.0,
10342,AU.NH,20180329,1125.468,1135.434,1136.472,1125.053,1138.548,-13.08,-1.15,221068.0,361772.0,
10343,AU.NH,20180328,1138.548,1138.963,1142.492,1137.51,1145.191,-6.643,-0.58,146667.0,377208.0,
10344,AU.NH,20180327,1145.191,1143.738,1148.721,1143.323,1146.645,-1.454,-0.13,141992.0,383404.0,
10345,AU.NH,20180326,1146.645,1149.759,1151.212,1145.399,1148.098,-1.453,-0.13,184848.0,385980.0,
10346,AU.NH,20180323,1148.098,1138.548,1148.306,1134.811,1135.641,12.457,1.0999999999999999,236303.0,391402.0,
10347,AU.NH,20180322,1135.641,1127.752,1138.755,1127.544,1125.883,9.758,0.8699999999999999,226954.0,386020.0,
10348,AU.NH,20180321,1125.883,1122.977,1126.506,1120.693,1126.091,-0.208,-0.02,108633.0,383716.0,
10349,AU.NH,20180320,1126.091,1123.392,1127.337,1122.354,1121.316,4.775,0.43,99859.0,384294.0,
10350,AU.NH,20180319,1121.316,1127.337,1127.752,1119.655,1126.714,-5.398,-0.48,140267.0,383880.0,
10351,AU.NH,20180316,1126.714,1128.375,1128.998,1124.845,1131.489,-4.775,-0.42,117185.0,379702.0,
10352,AU.NH,20180315,1131.489,1130.243,1132.942,1129.413,1132.527,-1.038,-0.09,89755.0,377786.0,
10353,AU.NH,20180314,1132.527,1133.565,1136.056,1128.998,1130.659,1.868,0.16999999999999998,150294.0,376792.0,
10354,AU.NH,20180313,1130.659,1128.582,1133.15,1127.96,1131.489,-0.83,-0.06999999999999999,94830.0,377368.0,
10355,AU.NH,20180312,1131.489,1131.074,1134.603,1127.129,1131.697,-0.208,-0.02,162537.0,371594.0,
10356,AU.NH,20180309,1131.697,1136.679,1138.34,1130.451,1137.717,-6.02,-0.53,122754.0,373098.0,
10357,AU.NH,20180308,1137.717,1137.717,1139.171,1134.188,1139.794,-2.077,-0.18,134603.0,372076.0,
10358,AU.NH,20180307,1139.794,1136.472,1143.115,1136.056,1134.811,4.983,0.44,166436.0,365762.0,
10359,AU.NH,20180306,1134.811,1135.018,1135.641,1130.866,1136.264,-1.453,-0.13,83311.0,369230.0,
10360,AU.NH,20180305,1136.264,1134.811,1137.302,1131.281,1132.319,3.945,0.35000000000000003,131327.0,368664.0,
10361,AU.NH,20180302,1132.319,1125.053,1133.773,1124.015,1128.167,4.152,0.37,179930.0,370448.0,
10362,AU.NH,20180301,1128.167,1130.866,1132.527,1126.714,1129.621,-1.454,-0.13,99194.0,363748.0,
10363,AU.NH,20180228,1129.621,1139.171,1139.378,1128.167,1139.378,-9.757,-0.86,167485.0,361052.0,
10364,AU.NH,20180227,1139.378,1142.908,1144.361,1137.925,1145.399,-6.021,-0.53,111433.0,356750.0,
10365,AU.NH,20180226,1145.399,1142.077,1145.814,1138.133,1140.209,5.19,0.45999999999999996,106836.0,360984.0,
10366,AU.NH,20180223,1140.209,1137.717,1141.87,1137.717,1136.264,3.945,0.35000000000000003,91119.0,353757.0,
10367,AU.NH,20180222,1136.264,1140.624,1141.039,1134.811,1138.755,-2.491,-0.22,72385.0,345915.0,
10368,AU.NH,20180213,1138.755,1132.319,1139.171,1132.112,1133.15,5.605,0.49,107771.0,346375.0,
10369,AU.NH,20180212,1133.15,1128.79,1133.98,1124.638,1133.773,-0.623,-0.05,167321.0,351133.0,
10370,AU.NH,20180209,1133.773,1130.659,1139.794,1128.582,1128.167,5.606,0.5,155150.0,345622.0,
10371,AU.NH,20180208,1128.167,1127.96,1130.036,1122.562,1130.659,-2.492,-0.22,171208.0,344072.0,
10372,AU.NH,20180207,1130.659,1141.662,1141.662,1127.96,1146.022,-15.363,-1.34,176485.0,338917.0,
10373,AU.NH,20180206,1146.022,1138.963,1151.835,1136.887,1137.717,8.305,0.73,167446.0,338558.0,
10374,AU.NH,20180205,1137.717,1146.645,1148.098,1136.679,1147.683,-9.966,-0.8699999999999999,183354.0,332220.0,
10375,AU.NH,20180202,1147.683,1145.399,1149.551,1144.361,1146.23,1.453,0.13,97442.0,324490.0,
10376,AU.NH,20180201,1146.23,1146.437,1149.344,1144.361,1148.513,-2.283,-0.2,109586.0,320788.0,
10377,AU.NH,20180131,1148.513,1152.458,1154.534,1147.89,1147.475,1.038,0.09,132078.0,323652.0,
10378,AU.NH,20180130,1147.475,1155.364,1157.441,1146.852,1157.233,-9.758,-0.84,145130.0,327042.0,
10379,AU.NH,20180129,1157.233,1160.14,1162.631,1156.61,1162.423,-5.19,-0.44999999999999996,118882.0,322948.0,
10380,AU.NH,20180126,1162.423,1165.33,1167.821,1159.102,1169.897,-7.474,-0.64,163968.0,316088.0,
10381,AU.NH,20180125,1169.897,1167.821,1171.351,1165.745,1165.537,4.36,0.37,152918.0,315304.0,
10382,AU.NH,20180124,1165.537,1161.178,1165.537,1159.102,1160.14,5.397,0.47000000000000003,133226.0,313474.0,
10383,AU.NH,20180123,1160.14,1158.063,1160.97,1156.818,1156.403,3.737,0.32,108144.0,306160.0,
10384,AU.NH,20180122,1156.403,1158.063,1159.102,1156.195,1155.78,0.623,0.05,94112.0,297622.0,
10385,AU.NH,20180119,1155.78,1157.65,1160.14,1153.91,1159.52,-3.74,-0.32,126860.0,297650.0,
10386,AU.NH,20180118,1159.52,1166.58,1166.78,1157.03,1165.95,-6.43,-0.5499999999999999,121782.0,297368.0,
10387,AU.NH,20180117,1165.95,1166.99,1170.52,1164.91,1169.48,-3.53,-0.3,121934.0,299086.0,
10388,AU.NH,20180116,1169.48,1171.97,1172.39,1168.86,1171.14,-1.66,-0.13999999999999999,74420.0,299396.0,
10389,AU.NH,20180115,1171.14,1169.69,1173.43,1162.84,1169.07,2.07,0.18,155318.0,301650.0,
10390,AU.NH,20180112,1169.07,1166.58,1170.1,1164.91,1166.16,2.91,0.25,108260.0,301578.0,
10391,AU.NH,20180111,1166.16,1169.69,1170.31,1164.71,1162.42,3.74,0.32,109272.0,297330.0,
10392,AU.NH,20180110,1162.42,1165.12,1166.16,1161.59,1164.91,-2.49,-0.21,105030.0,294420.0,
10393,AU.NH,20180109,1164.91,1164.08,1166.78,1162.63,1163.46,1.45,0.12,101609.0,285967.0,
10394,AU.NH,20180108,1163.46,1160.76,1165.95,1158.69,1162.01,1.45,0.12,126585.0,278105.0,
10395,AU.NH,20180105,1162.01,1159.72,1164.71,1155.99,1158.48,3.53,0.3,135667.0,280813.0,
10396,AU.NH,20180104,1158.48,1163.67,1164.71,1155.78,1164.08,-5.6,-0.48,119371.0,275205.0,
10397,AU.NH,20180103,1164.08,1161.8,1168.65,1160.35,1160.14,3.94,0.33999999999999997,123231.0,273843.0,
10398,AU.NH,20180102,1160.14,1160.76,1162.22,1158.27,1153.5,6.64,0.58,54885.0,257707.0,
10399,000979.CSI,20240701,4760.4626,4660.3927,4766.817,4660.3927,4651.2241,109.2385,2.3486,38102704.4,39234529.179,
10400,000979.CSI,20240628,4651.2241,4616.0892,4689.3887,4616.0892,4623.2524,27.9717,0.605,36781707.33,35788320.308,
10401,000979.CSI,20240627,4623.2524,4689.7933,4692.7925,4618.961,4704.8967,-81.6443,-1.7353,30847373.37,29425051.573,
10402,000979.CSI,20240626,4704.8967,4649.0358,4707.9667,4605.7057,4663.236,41.6607,0.8934,30494226.4,31056448.796,
10403,000979.CSI,20240625,4663.236,4661.1205,4702.1579,4638.3465,4661.9995,1.2365,0.0265,30149027.95,28549724.146,
10404,000979.CSI,20240624,4661.9995,4715.0768,4715.0768,4634.3553,4749.9798,-87.9803,-1.8522,33684119.35,33545426.837,
10405,000979.CSI,20240621,4749.9798,4762.4397,4793.8753,4736.3031,4763.4626,-13.4828,-0.283,30956817.75,34434682.879,
10406,000979.CSI,20240620,4763.4626,4801.293,4835.8391,4758.0554,4799.6267,-36.1641,-0.7535,32780511.46,34226256.55,
10407,000979.CSI,20240619,4799.6267,4826.713,4841.8198,4797.7575,4828.3497,-28.723,-0.5949,28645091.47,31631643.685,
10408,000979.CSI,20240618,4828.3497,4803.2345,4844.3388,4786.0424,4797.9951,30.3546,0.6327,29080034.48,32134661.235,
10409,000979.CSI,20240617,4797.9951,4840.3146,4860.109,4795.0686,4860.1874,-62.1923,-1.2796,34726667.01,35731691.961,
10410,000979.CSI,20240614,4860.1874,4846.7785,4871.7699,4823.8982,4862.9909,-2.8035,-0.0576,38215763.84,41455521.041,
10411,000979.CSI,20240613,4862.9909,4937.9308,4938.8804,4841.537,4950.7208,-87.7299,-1.7721,36942307.47,40495726.767,
10412,000979.CSI,20240612,4950.7208,4895.8105,4964.5785,4893.5205,4905.7541,44.9667,0.9166,31643512.35,36260116.306,
10413,000979.CSI,20240611,4905.7541,4923.6359,4924.0843,4869.853,4967.9689,-62.2148,-1.2523,37524443.15,40573968.068,
10414,000979.CSI,20240607,4967.9689,4990.7807,4997.702,4938.6224,4970.7412,-2.7723,-0.0558,34687834.38,36839704.644,
10415,000979.CSI,20240606,4970.7412,4977.181,5017.8991,4953.5359,4962.2736,8.4676,0.1706,44962099.81,46164573.701,
10416,000979.CSI,20240605,4962.2736,5020.6559,5020.9969,4961.5265,5043.4286,-81.155,-1.6091,34843286.01,38312246.064,
10417,000979.CSI,20240604,5043.4286,4992.9939,5052.7363,4965.3726,5005.199,38.2296,0.7638,36645765.95,41007385.643,
10418,000979.CSI,20240603,5005.199,5054.686,5054.686,4966.1537,5069.996,-64.797,-1.278,43362271.08,44306405.794,
10419,000979.CSI,20240531,5069.996,5097.0615,5118.8864,5068.8535,5100.0253,-30.0293,-0.5888,34431238.37,38839226.633,
10420,000979.CSI,20240530,5100.0253,5174.9816,5190.8246,5087.7696,5183.0142,-82.9889,-1.6012,44983511.11,47494716.139,
10421,000979.CSI,20240529,5183.0142,5109.9733,5203.9029,5105.8378,5117.9609,65.0533,1.2711,39358227.04,44566911.954,
10422,000979.CSI,20240528,5117.9609,5144.1469,5180.2675,5114.6278,5138.0853,-20.1244,-0.3917,36792300.28,40706579.321,
10423,000979.CSI,20240527,5138.0853,5087.0866,5141.2989,5087.0866,5079.7816,58.3037,1.1478,36816992.14,42837226.026,
10424,000979.CSI,20240524,5079.7816,5073.5243,5133.0574,5073.5243,5091.8399,-12.0583,-0.2368,32060411.3,35188185.025,
10425,000979.CSI,20240523,5091.8399,5151.6319,5151.6319,5074.6765,5214.3189,-122.479,-2.3489,44091216.01,46284710.689,
10426,000979.CSI,20240522,5214.3189,5229.539,5265.9033,5206.7046,5237.7053,-23.3864,-0.4465,40414237.54,47073474.036,
10427,000979.CSI,20240521,5237.7053,5314.5496,5317.5071,5216.9883,5313.0788,-75.3735,-1.4186,49337123.64,55430665.719,
10428,000979.CSI,20240520,5313.0788,5238.1455,5331.8296,5238.1455,5191.1344,121.9444,2.3491,63465639.26,74169909.118,
10429,000979.CSI,20240517,5191.1344,5131.048,5192.7687,5105.989,5130.5175,60.6169,1.1815,39245514.79,43312668.6,
10430,000979.CSI,20240516,5130.5175,5178.9671,5203.6343,5119.8353,5158.9113,-28.3938,-0.5504,45107602.04,48087681.107,
10431,000979.CSI,20240515,5158.9113,5184.3096,5218.818,5151.762,5199.384,-40.4727,-0.7784,36031566.52,41692765.136,
10432,000979.CSI,20240514,5199.384,5231.0868,5244.6163,5186.5881,5224.9729,-25.5889,-0.4897,42247241.0,48974818.76,
10433,000979.CSI,20240513,5224.9729,5220.9395,5243.3874,5172.6199,5264.275,-39.3021,-0.7466,41676336.76,48565436.679,
10434,000979.CSI,20240510,5264.275,5263.9493,5282.3336,5211.1169,5250.107,14.168,0.2699,44509565.76,52816390.832,
10435,000979.CSI,20240509,5250.107,5166.4485,5269.5403,5166.4485,5172.1996,77.9074,1.5063,46895540.2,55183113.94,
10436,000979.CSI,20240508,5172.1996,5177.9792,5204.4271,5162.189,5194.9796,-22.78,-0.4385,43164043.53,52821032.687,
10437,000979.CSI,20240507,5194.9796,5173.2845,5217.2276,5173.2845,5168.5477,26.4319,0.5114,51183903.87,57388455.954,
10438,000979.CSI,20240506,5168.5477,5107.4221,5169.7425,5062.3988,5086.7807,81.767,1.6074,61067091.78,70618823.196,
10439,000979.CSI,20240430,5086.7807,5103.756,5149.6497,5085.2267,5116.0335,-29.2528,-0.5718,52807058.08,57439906.363,
10440,000979.CSI,20240429,5116.0335,5049.287,5123.2216,5018.3342,5074.6342,41.3993,0.8158,60683744.51,69337657.185,
10441,000979.CSI,20240426,5074.6342,5005.3687,5082.537,4996.2379,5020.5283,54.1059,1.0777,55123777.3,62979445.409,
10442,000979.CSI,20240425,5020.5283,4967.0689,5044.2512,4966.4998,4989.3896,31.1387,0.6241,40012993.4,45251660.619,
10443,000979.CSI,20240424,4989.3896,4957.5841,4990.6372,4917.4848,4967.4477,21.9419,0.4417,43465528.89,49946849.216,
10444,000979.CSI,20240423,4967.4477,5073.4162,5073.4162,4955.7796,5124.1264,-156.6787,-3.0577,61053592.54,68203766.993,
10445,000979.CSI,20240422,5124.1264,5230.183,5266.0296,5120.8383,5227.1335,-103.0071,-1.9706,61213383.81,72191675.096,
10446,000979.CSI,20240419,5227.1335,5196.732,5288.3428,5196.1009,5212.0107,15.1228,0.2902,60237707.34,71973687.285,
10447,000979.CSI,20240418,5212.0107,5159.7396,5236.8263,5154.5248,5175.1792,36.8315,0.7117,55472547.47,64440514.989,
10448,000979.CSI,20240417,5175.1792,5069.35,5176.131,5069.35,5072.0552,103.124,2.0332,52688586.88,56928082.968,
10449,000979.CSI,20240416,5072.0552,5170.2423,5216.1546,5067.6461,5198.5932,-126.538,-2.4341,63493516.18,72001155.215,
10450,000979.CSI,20240415,5198.5932,5111.2557,5207.6306,5048.2166,5130.1938,68.3994,1.3333,63123943.98,70664301.949,
10451,000979.CSI,20240412,5130.1938,5150.2724,5172.2462,5110.6739,5138.6006,-8.4068,-0.1636,47504440.95,55821214.897,
10452,000979.CSI,20240411,5138.6006,5071.7542,5213.8895,5056.6277,5128.0637,10.5369,0.2055,58732697.27,63231836.488,
10453,000979.CSI,20240410,5128.0637,5130.05,5168.8443,5094.3883,5126.545,1.5187,0.0296,55702961.79,62829327.873,
10454,000979.CSI,20240409,5126.545,5087.9031,5140.5662,5074.4671,5103.849,22.696,0.4447,57966414.74,65668740.101,
10455,000979.CSI,20240408,5103.849,5141.7775,5229.533,5092.1952,5141.2294,-37.3804,-0.7271,80489995.25,87865739.461,
10456,000979.CSI,20240403,5141.2294,5043.4018,5145.7565,5040.4718,5031.033,110.1964,2.1903,69722729.87,80273301.141,
10457,000979.CSI,20240402,5031.033,4982.8424,5037.5477,4980.9494,4988.0365,42.9965,0.862,49335632.93,58821201.96,
10458,000979.CSI,20240401,4988.0365,4933.3297,5001.6181,4933.3297,4921.3519,66.6846,1.355,53877449.99,63667701.577,
10459,000979.CSI,20240329,4921.3519,4817.1357,4922.8288,4817.1357,4809.0343,112.3176,2.3356,43506063.24,50487117.628,
10460,000979.CSI,20240328,4809.0343,4766.6871,4849.8272,4766.6871,4771.9133,37.121,0.7779,39719861.1,40963266.474,
10461,000979.CSI,20240327,4771.9133,4831.9515,4847.3652,4771.9133,4838.5337,-66.6204,-1.3769,34919730.14,37623124.804,
10462,000979.CSI,20240326,4838.5337,4848.4539,4870.7866,4782.2915,4845.5878,-7.0541,-0.1456,40718863.93,45040851.599,
10463,000979.CSI,20240325,4845.5878,4838.194,4918.1679,4835.191,4851.0789,-5.4911,-0.1132,46025115.16,50387759.371,
10464,000979.CSI,20240322,4851.0789,4926.7896,4938.0992,4834.419,4945.8299,-94.751,-1.9158,46996829.92,49188784.315,
10465,000979.CSI,20240321,4945.8299,4963.6792,4972.0847,4919.3409,4945.2158,0.6141,0.0124,44180329.95,46816765.004,
10466,000979.CSI,20240320,4945.2158,4931.6852,4967.9888,4911.1462,4949.3121,-4.0963,-0.0828,47854279.72,46429434.525,
10467,000979.CSI,20240319,4949.3121,4933.2233,5011.9859,4929.709,4941.4229,7.8892,0.1597,61808808.93,57779221.679,
10468,000979.CSI,20240318,4941.4229,4930.3081,4941.9396,4879.4977,4934.6102,6.8127,0.1381,52123218.03,57596815.198,
10469,000979.CSI,20240315,4934.6102,4853.944,4935.0625,4807.1441,4864.8609,69.7493,1.4337,60169745.57,61177866.805,
10470,000979.CSI,20240314,4864.8609,4872.5647,4926.3049,4838.5124,4851.8772,12.9837,0.2676,51712506.56,52570393.351,
10471,000979.CSI,20240313,4851.8772,4859.3701,4874.4261,4824.6013,4868.3291,-16.4519,-0.3379,41585085.1,44545758.856,
10472,000979.CSI,20240312,4868.3291,4942.7456,4943.9239,4852.1158,4945.181,-76.8519,-1.5541,51628307.56,58361332.376,
10473,000979.CSI,20240311,4945.181,4935.7374,4959.3648,4893.3088,4934.6153,10.5657,0.2141,51894098.22,58552828.725,
10474,000979.CSI,20240308,4934.6153,4909.9458,4935.1977,4877.8623,4904.6046,30.0107,0.6119,48094883.05,47525600.821,
10475,000979.CSI,20240307,4904.6046,4865.3672,4984.3214,4864.6304,4855.89,48.7146,1.0032,60232006.64,58011244.146,
10476,000979.CSI,20240306,4855.89,4838.6862,4883.1095,4830.9325,4848.9526,6.9374,0.1431,36641260.4,42086016.498,
10477,000979.CSI,20240305,4848.9526,4842.0414,4877.8283,4829.7392,4856.1941,-7.2415,-0.1491,41816155.08,48127515.484,
10478,000979.CSI,20240304,4856.1941,4851.5759,4875.3939,4830.3654,4844.4999,11.6942,0.2414,42884780.8,49214272.268,
10479,000979.CSI,20240301,4844.4999,4825.2952,4852.9868,4814.6793,4824.8339,19.666,0.4076,39963324.34,46015128.787,
10480,000979.CSI,20240229,4824.8339,4707.2744,4824.8339,4707.2723,4729.9716,94.8623,2.0056,42984796.57,49150580.141,
10481,000979.CSI,20240228,4729.9716,4777.8394,4837.5877,4729.9447,4776.1178,-46.1462,-0.9662,52081094.11,56288243.868,
10482,000979.CSI,20240227,4776.1178,4713.9978,4776.1178,4705.8311,4731.6326,44.4852,0.9402,36443973.55,38171121.96,
10483,000979.CSI,20240226,4731.6326,4766.7858,4789.239,4717.5319,4775.9581,-44.3255,-0.9281,41142030.35,44562920.88,
10484,000979.CSI,20240223,4775.9581,4787.0215,4788.9395,4737.0071,4783.862,-7.9039,-0.1652,41020060.86,43300721.647,
10485,000979.CSI,20240222,4783.862,4694.877,4783.9154,4690.1488,4709.8267,74.0353,1.5719,41365934.7,43274270.732,
10486,000979.CSI,20240221,4709.8267,4681.9305,4789.855,4665.1981,4702.274,7.5527,0.1606,47970314.37,48822101.26,
10487,000979.CSI,20240220,4702.274,4669.3728,4708.8052,4638.8259,4685.7481,16.5259,0.3527,38127248.8,39289326.685,
10488,000979.CSI,20240219,4685.7481,4677.9066,4701.6147,4616.9621,4652.8926,32.8555,0.7061,53239166.74,52865863.247,
10489,000979.CSI,20240208,4652.8926,4632.626,4752.4618,4629.177,4620.5155,32.3771,0.7007,63376112.2,56591004.453,
10490,000979.CSI,20240207,4620.5155,4434.0063,4621.4532,4420.4573,4430.5137,190.0018,4.2885,68656431.23,61599214.927,
10491,000979.CSI,20240206,4430.5137,4184.0275,4444.3923,4180.8389,4217.0569,213.4568,5.0617,55625751.51,49918555.685,
10492,000979.CSI,20240205,4217.0569,4233.0365,4301.1042,4080.9473,4261.7447,-44.6878,-1.0486,53915461.88,47624155.356,
10493,000979.CSI,20240202,4261.7447,4335.3274,4377.2144,4151.4608,4331.3753,-69.6306,-1.6076,43680563.31,40424733.721,
10494,000979.CSI,20240201,4331.3753,4338.0125,4391.3047,4301.4303,4361.6702,-30.2949,-0.6946,35548512.99,33222301.249,
10495,000979.CSI,20240131,4361.6702,4407.4405,4448.8942,4353.174,4434.2129,-72.5427,-1.636,37606999.64,38203121.14,
10496,000979.CSI,20240130,4434.2129,4490.5829,4526.3745,4430.3158,4516.3702,-82.1573,-1.8191,33105098.91,31652225.018,
10497,000979.CSI,20240129,4516.3702,4569.7784,4583.2711,4513.1488,4560.8719,-44.5017,-0.9757,38899817.0,39355773.4,
10498,000979.CSI,20240126,4560.8719,4538.5892,4587.0444,4533.1783,4550.5899,10.282,0.2259,42119165.0,39799608.9,
10499,000979.CSI,20240125,4550.5899,4417.9314,4550.5899,4412.3459,4410.9772,139.6127,3.1651,45034970.0,42594298.2,
10500,000979.CSI,20240124,4410.9772,4361.871,4416.5019,4282.5797,4350.4373,60.5399,1.3916,34654226.0,33291905.2,
10501,000979.CSI,20240123,4350.4373,4286.4607,4368.4948,4236.8372,4292.3001,58.1372,1.3545,32754520.0,31271213.9,
10502,000979.CSI,20240122,4292.3001,4455.1042,4455.1042,4266.5453,4468.821,-176.5209,-3.9501,37682508.0,37110777.7,
10503,000979.CSI,20240119,4468.821,4488.3087,4518.4301,4462.1892,4497.9338,-29.1128,-0.6472,28511025.0,32655190.0,
10504,000979.CSI,20240118,4497.9338,4490.1118,4501.2138,4372.9481,4511.752,-13.8182,-0.3063,44361852.0,43178714.0,
10505,000979.CSI,20240117,4511.752,4612.4894,4612.679,4511.752,4616.4178,-104.6658,-2.2673,27922707.0,29753868.8,
10506,000979.CSI,20240116,4616.4178,4618.282,4634.7696,4566.6687,4624.3185,-7.9007,-0.1709,27250221.0,29620629.1,
10507,000979.CSI,20240115,4624.3185,4644.9154,4658.8051,4620.0046,4656.1219,-31.8034,-0.683,24371083.0,28809142.2,
10508,000979.CSI,20240112,4656.1219,4643.567,4691.956,4639.2751,4650.9027,5.2192,0.1122,26564420.0,33755974.4,
10509,000979.CSI,20240111,4650.9027,4620.6207,4668.28,4596.116,4631.3614,19.5413,0.4219,31730989.0,41501239.6,
10510,000979.CSI,20240110,4631.3614,4641.7414,4680.3709,4621.6489,4652.9359,-21.5745,-0.4637,24708474.9,30791015.917,
10511,000979.CSI,20240109,4652.9359,4626.6775,4667.1284,4601.4061,4630.3876,22.5483,0.487,28533284.01,31668299.458,
10512,000979.CSI,20240108,4630.3876,4692.8432,4705.9029,4629.9072,4703.7276,-73.34,-1.5592,31448141.26,33863068.298,
10513,000979.CSI,20240105,4703.7276,4738.4691,4771.9239,4687.2344,4745.0136,-41.286,-0.8701,33380046.7,36406252.534,
10514,000979.CSI,20240104,4745.0136,4761.8223,4774.7068,4723.2172,4766.8097,-21.7961,-0.4572,32521911.67,32663779.048,
10515,000979.CSI,20240103,4766.8097,4735.9275,4777.2741,4730.048,4744.9883,21.8214,0.4599,32714271.45,32896635.416,
10516,000979.CSI,20240102,4744.9883,4720.1352,4766.7645,4710.8685,4717.3116,27.6767,0.5867,35560319.43,36688093.77,
10517,000979.CSI,20231229,4717.3116,4684.4593,4723.7428,4682.5084,4696.8049,20.5067,0.4366,30814559.8,35327170.267,
10518,000979.CSI,20231228,4696.8049,4633.0971,4704.3536,4632.0479,4629.0036,67.8013,1.4647,43436559.29,48601190.93,
10519,000979.CSI,20231227,4629.0036,4608.3799,4633.7506,4579.3701,4604.9961,24.0075,0.5213,28937268.06,29151769.034,
10520,000979.CSI,20231226,4604.9961,4622.7194,4648.1635,4596.911,4622.1331,-17.137,-0.3708,25626388.79,28134347.899,
10521,000979.CSI,20231225,4622.1331,4591.2466,4626.0578,4578.727,4597.0441,25.089,0.5458,22448813.06,25023005.793,
10522,000979.CSI,20231222,4597.0441,4552.2741,4626.5699,4528.7919,4547.3464,49.6977,1.0929,34332116.94,37175731.329,
10523,000979.CSI,20231221,4547.3464,4512.5479,4553.8039,4488.038,4530.2122,17.1342,0.3782,27906547.0,26898986.83,
10524,000979.CSI,20231220,4530.2122,4556.4225,4577.2032,4529.6196,4548.8463,-18.6341,-0.4096,25315106.96,24437322.402,
10525,000979.CSI,20231219,4548.8463,4559.0022,4567.3816,4520.3941,4562.5606,-13.7143,-0.3006,21586519.42,20211788.521,
10526,000979.CSI,20231218,4562.5606,4593.1613,4605.0982,4553.7466,4610.2557,-47.6951,-1.0345,24542019.65,23728208.109,
10527,000979.CSI,20231215,4610.2557,4636.9942,4663.6459,4604.8173,4622.6797,-12.424,-0.2688,26544003.74,29021758.503,
10528,000979.CSI,20231214,4622.6797,4666.0902,4672.5055,4622.5262,4635.0008,-12.3211,-0.2658,24227056.43,25469364.589,
10529,000979.CSI,20231213,4635.0008,4695.3314,4696.4475,4634.2544,4705.5809,-70.5801,-1.4999,25878318.78,24934993.743,
10530,000979.CSI,20231212,4705.5809,4695.3623,4707.3816,4674.4337,4707.7482,-2.1673,-0.046,25773627.74,24945291.388,
10531,000979.CSI,20231211,4707.7482,4664.0463,4716.2753,4614.1141,4684.2722,23.476,0.5012,40215483.94,38958820.955,
10532,000979.CSI,20231208,4684.2722,4711.9682,4718.2959,4684.1955,4705.1973,-20.9251,-0.4447,38187322.67,35661461.314,
10533,000979.CSI,20231207,4705.1973,4723.2422,4723.2422,4681.7846,4729.698,-24.5007,-0.518,26981121.9,33376207.394,
10534,000979.CSI,20231206,4729.698,4676.0565,4743.0874,4674.3286,4686.7831,42.9149,0.9157,32393940.87,44669427.754,
10535,000979.CSI,20231205,4686.7831,4745.1811,4759.6224,4685.1652,4764.5048,-77.7217,-1.6313,31419103.43,33725116.657,
10536,000979.CSI,20231204,4764.5048,4757.6142,4787.1238,4752.9608,4745.6585,18.8463,0.3971,34983846.87,37379087.995,
10537,000979.CSI,20231201,4745.6585,4757.5246,4758.6811,4720.1383,4758.961,-13.3025,-0.2795,27035463.24,28001959.19,
10538,000979.CSI,20231130,4758.961,4767.446,4770.6027,4739.2729,4772.4316,-13.4706,-0.2823,28385739.01,26783717.27,
10539,000979.CSI,20231129,4772.4316,4780.7609,4796.8349,4766.6916,4774.5133,-2.0817,-0.0436,31094874.37,29243430.645,
10540,000979.CSI,20231128,4774.5133,4760.6761,4777.7254,4729.6172,4765.5942,8.9191,0.1872,28295859.46,23632849.971,
10541,000979.CSI,20231127,4765.5942,4763.7209,4775.7446,4738.9124,4760.1479,5.4463,0.1144,31450603.67,30329987.551,
10542,000979.CSI,20231124,4760.1479,4761.2199,4781.1844,4748.0796,4766.8788,-6.7309,-0.1412,32916820.2,24226306.613,
10543,000979.CSI,20231123,4766.8788,4723.6867,4768.5803,4712.8732,4729.6984,37.1804,0.7861,20549627.8,20921463.606,
10544,000979.CSI,20231122,4729.6984,4766.586,4770.4981,4729.6984,4777.5892,-47.8908,-1.0024,21789220.81,24176865.358,
10545,000979.CSI,20231121,4777.5892,4782.3924,4817.0008,4773.7737,4772.4905,5.0987,0.1068,30007730.47,29194872.33,
10546,000979.CSI,20231120,4772.4905,4756.12,4777.4716,4729.6374,4754.3392,18.1513,0.3818,23461973.48,24686745.28,
10547,000979.CSI,20231117,4754.3392,4750.508,4756.1945,4727.331,4759.5936,-5.2544,-0.1104,21384718.15,21992421.106,
10548,000979.CSI,20231116,4759.5936,4779.3992,4782.73,4742.642,4792.0904,-32.4968,-0.6781,23086166.96,24705814.884,
10549,000979.CSI,20231115,4792.0904,4778.1292,4796.5751,4776.254,4738.9658,53.1246,1.121,29709185.28,34991601.13,
