日期,沪深300,中证500,国债指数,30年国债,大宗商品,豆粕指数,黄金(申万)
Date,000300.SH,000905.SH,000012.SH,931080.CSI,000979.CSI,MFI.WI,850531.SI
2022/9/14,-1.113,-0.8009,-0.0317,-0.0954,-1.3978,-0.4444,-1.7138
2022/9/15,-0.9406,-2.2747,0.0212,0.096,-2.1165,-1.5926,-2.9725
2022/9/16,-2.345,-2.5098,0.0006,-0.0654,-3.1087,0.1975,-3.433
2022/9/19,-0.1191,-0.6945,0.0377,0.0517,-0.2118,0.0042,-0.6788
2022/9/20,0.1231,0.7634,0.0196,0.1181,1.2895,0.4124,2.31
2022/9/21,-0.74,0.3405,-0.0252,0.0606,0.7608,1.4008,2.362
2022/9/22,-0.881,-0.2124,0.0215,0.0726,0.2364,0.4848,1.0644
2022/9/23,-0.3443,-1.2787,0.002,-0.1593,-1.3479,-0.8486,-0.7504
2022/9/26,-0.5017,-1.4141,-0.0083,-0.4804,-2.8397,-1.0447,-4.5597
2022/9/27,1.4496,1.9588,-0.0045,0.0228,0.4218,0.4901,-0.2244
2022/9/28,-1.6336,-2.5428,0.008,-0.1884,-3.0583,0.5148,-3.1355
2022/9/29,-0.0409,0.0409,-0.0737,-0.4024,0.9875,1.968,2.5762
2022/9/30,-0.5816,-1.0017,0.0663,-0.1171,-0.0877,-0.9997,0.9389
2022/10/10,-2.2063,-1.3712,0.0832,0.1513,-0.5878,-0.158,0.1001
2022/10/11,0.1814,0.8658,0.0143,-0.017,0.8326,-1.1063,-0.0982
2022/10/12,1.5189,2.3915,0.0016,0.0793,1.6619,0.8021,2.1161
2022/10/13,-0.8359,0.1698,0.0019,0.1643,-0.9322,-0.1261,-1.2633
2022/10/14,2.3929,2.4545,0.0347,0.3562,1.848,1.5779,1.7256
2022/10/17,0.1026,0.7057,0.0451,0.1058,0.0585,-2.6391,-0.2005
2022/10/18,-0.2118,0.3338,0.0357,0.0306,-0.1419,-1.5998,-0.0415
2022/10/19,-1.6084,-1.043,0.0147,-0.0851,-1.3533,-0.5354,-3.6065
2022/10/20,-0.5721,-0.3995,-0.0551,-0.1851,-0.8179,0.48,-0.2937
2022/10/21,-0.3205,0.1348,0.0161,0.0742,-0.3704,-0.342,-1.0154
2022/10/24,-2.9261,-1.0069,0.0041,0.1514,-0.8042,0.7572,3.7638
2022/10/25,-0.1629,-0.4599,0.0753,-0.1036,-0.7553,-0.5681,-2.8469
2022/10/26,0.8118,1.7346,0.0091,0.0931,0.4653,1.451,2.0412
2022/10/27,-0.7044,-0.144,0.0334,0.1987,0.6615,-0.7937,2.6885
2022/10/28,-2.4735,-3.0388,0.0098,0.1076,-3.2697,-0.9317,1.2195
2022/10/31,-0.9213,0.4377,0.051,0.3657,-1.0696,1.311,-2.2256
2022/11/1,3.576,2.3082,-0.0107,-0.1612,2.5604,2.7307,1.4442
2022/11/2,1.2006,0.9537,-0.0036,-0.2135,1.007,-0.9493,1.0733
2022/11/3,-0.8132,-0.0181,0.0207,0.0432,0.1336,0.0915,-1.017
2022/11/4,3.2698,2.2803,-0.0116,-0.1986,2.9224,-0.6324,0.5345
2022/11/7,0.2156,0.1295,0.0257,0.0443,2.1462,0.5482,2.4459
2022/11/8,-0.6879,-0.1165,0.0058,-0.0718,0.0661,0.698,0.997
2022/11/9,-0.935,-0.2189,0.0082,-0.0628,-0.1223,0.2399,3.0077
2022/11/10,-0.7695,-0.5086,0.0001,-0.1062,-0.7422,0.7323,-0.3889
2022/11/11,2.7878,0.8034,-0.0683,-0.4152,1.7379,-1.6739,4.3594
2022/11/14,0.1472,-0.1484,-0.0499,-1.2156,-1.3505,-1.9381,-3.0057
2022/11/15,1.8966,1.7435,-0.0376,0.1296,1.0535,-0.574,-0.1522
2022/11/16,-0.8169,-0.5206,-0.0282,-0.4102,-0.4275,0.3836,1.4926
2022/11/17,-0.4101,0.2142,-0.0197,0.4723,-1.2028,-0.8558,-2.3891
2022/11/18,-0.4477,-0.4111,-0.0099,-0.162,-0.9722,-0.8574,-0.9492
2022/11/21,-0.8534,-0.0313,0.0233,0.1451,0.2085,0.5007,0.497
2022/11/22,0.0118,-1.039,0.0025,-0.1116,-0.3291,0.595,-0.4629
2022/11/23,0.1049,-0.1599,0.0096,0.3224,0.4862,0.7066,-0.1758
2022/11/24,-0.4431,0.0729,0.0333,0.158,0.6322,0.9027,2.7651
2022/11/25,0.5049,-0.5262,-0.0295,-0.3288,0.3306,0.8804,2.3075
2022/11/28,-1.1265,-0.5351,0.0316,-0.4646,-1.1725,-2.0177,-1.1378
2022/11/29,3.0853,1.7924,-0.0549,-0.519,1.3852,0.736,-1.0194
2022/11/30,0.1199,-0.1245,-0.0315,-0.0498,0.0679,0.4034,-1.5785
2022/12/1,1.0831,0.4866,-0.02,0.1236,0.7971,-0.6665,2.1579
2022/12/2,-0.6116,-0.2924,0.0492,0.0065,-0.7198,-0.3396,-3.3681
2022/12/5,1.9615,0.7638,0.0102,0.0097,1.7661,-0.7019,0.366
2022/12/6,0.5402,-0.0623,0.0089,-0.2771,0.1252,0.1442,-1.1468
2022/12/7,-0.2459,-0.1167,-0.0258,0.222,-0.8326,0.499,-0.5435
2022/12/8,0.0187,-0.2856,0.0151,0.0861,-0.4562,2.9941,0.0834
2022/12/9,0.9867,0.0973,-0.003,-0.2278,1.1809,0.3903,0.1294
2022/12/12,-1.1205,-0.6055,0.0309,0.0526,-2.2214,-1.937,-4.8519
2022/12/13,-0.1963,-0.5386,-0.0232,-0.1334,0.6609,-0.5441,2.2121
2022/12/14,0.2333,-0.4129,-0.0202,0.095,-0.1661,-2.2047,0.3214
2022/12/15,-0.0733,0.0901,-0.0012,0.1903,-0.7275,-0.3744,-3.0982
2022/12/16,0.0566,-0.4755,0.0069,0.1245,-0.166,0.0106,-0.6627
2022/12/19,-1.5428,-2.2459,0.0271,0.4822,-1.9902,-1.5886,-1.5453
2022/12/20,-1.6491,-0.9845,-0.0529,0.198,-0.9033,0.1637,-0.535
2022/12/21,0.0397,-0.5477,-0.0517,0.0693,-0.1486,0.622,0.4908
2022/12/22,0.1433,-1.1423,0.0649,0.1433,-1.6644,0.0815,-1.1251
2022/12/23,-0.2036,-0.2718,-0.0042,0.2336,-0.561,0.0402,-1.533
2022/12/26,0.3989,1.3865,0.1135,-0.0428,0.7504,1.8437,0.5988
2022/12/27,1.1543,0.7257,0.0176,-0.0888,1.7669,0.1008,0.8039
2022/12/28,-0.4267,-0.4004,-0.0307,0.0348,-0.4388,-1.4422,0.9002
2022/12/29,-0.3762,-0.0801,0.0315,0.2188,-0.9766,0.8927,-0.2287
2022/12/30,0.3872,0.1206,0.0152,-0.0438,-0.0913,0.897,1.3719
2023/1/3,0.4201,1.5591,0.0444,0.1533,1.2502,0.2104,2.9518
2023/1/4,0.1299,-0.0578,0.0267,0.2123,-0.7976,-1.8933,0.8216
2023/1/5,1.9428,0.9746,0.0247,-0.0889,0.6176,-0.9829,-0.8485
2023/1/6,0.3102,0.0391,0.0075,-0.123,0.7058,-0.8358,-1.1232
2023/1/9,0.8096,0.4524,0.004,-0.0331,1.3698,0.4554,4.2545
2023/1/10,0.1085,0.137,0.0167,-0.3137,-0.3378,-0.966,-0.2154
2023/1/11,-0.1853,-0.5645,-0.1406,-0.0995,0.5259,1.0026,-0.6518
2023/1/12,0.1955,0.0188,0.1349,0.0541,-0.2969,1.4864,-1.0757
2023/1/13,1.4064,0.7049,0.0088,-0.1151,0.4247,0.9351,0.627
2023/1/16,1.5607,1.1306,0.0024,-0.2568,1.0003,-0.4398,0.6296
2023/1/17,-0.0175,0.1055,-0.0148,0.1467,-0.0883,-0.4304,-1.4427
2023/1/18,-0.1675,0.3068,0.0038,-0.0467,0.499,1.6251,0.4101
2023/1/19,0.6221,0.8595,0.0289,-0.0365,0.7199,-1.6072,-0.7308
2023/1/20,0.614,0.7593,0.0302,-0.1198,1.9098,-1.1303,4.9735
2023/1/30,0.4739,0.5102,0.062,0.1532,0.4584,1.4792,-0.3089
2023/1/31,-1.0589,0.0927,0.0154,0.0505,0.6985,0.0549,0.4315
2023/2/1,0.94,1.2204,0.0063,-0.1932,1.8552,-0.4851,2.4781
2023/2/2,-0.3523,0.0665,0.0152,0.0758,0.0953,-0.392,2.0111
2023/2/3,-0.9451,-0.4153,0.0136,0.051,-1.1007,0.169,-1.7002
2023/2/6,-1.322,-0.6518,-0.001,-0.0338,-1.1507,0.6789,-3.5188
2023/2/7,0.18,0.2365,0.0225,0.0833,0.3478,-1.3861,1.8195
2023/2/8,-0.4419,-0.7751,0.0063,-0.0349,-0.5113,-0.0687,-1.6776
2023/2/9,1.3423,1.3766,-0.0103,0.0515,0.7113,-1.2578,0.2491
2023/2/10,-0.5942,-0.3196,-0.0029,-0.0284,-0.8728,0.8182,-1.4674
2023/2/13,0.9075,0.7827,0.0293,0.0585,0.4033,0.651,0.4976
2023/2/14,0.0414,0.2097,0.0039,-0.0091,0.8007,0.0302,1.027
2023/2/15,-0.5211,-0.2011,-0.0143,0.0563,-0.874,-1.1025,-0.9389
2023/2/16,-0.7324,-1.486,0.0073,0.0804,-1.8269,-0.0909,-2.3489
2023/2/17,-1.4408,-0.8279,0.0186,-0.0938,0.3457,-0.136,-0.0828
2023/2/20,2.4534,1.7421,0.0147,-0.2027,2.309,0.9481,1.9019
2023/2/21,0.2628,0.5887,-0.027,-0.1343,1.7199,-0.1989,0.7395
2023/2/22,-0.9025,-0.1309,0.0183,0.07,-0.3384,0.3255,0.2597
2023/2/23,-0.0805,-0.2313,0.0014,0.05,0.0996,-0.8589,-0.0248
2023/2/24,-1.0381,-0.3062,0.0097,0.0661,-0.7298,0.4475,-0.9735
2023/2/27,-0.4236,-0.5305,0.0132,0.0795,-0.3063,-0.9417,-0.6768
2023/2/28,0.6334,0.798,0.0046,-0.0016,0.0651,-1.3379,0.0814
2023/3/1,1.4125,0.7016,0.0217,0.0623,0.673,-0.809,0.8413
2023/3/2,-0.223,-0.311,-0.0192,-0.0488,-0.2541,-0.2173,-1.0283
2023/3/3,0.3112,0.1267,-0.0194,-0.0553,-0.0181,0.7356,0.4938
2023/3/6,-0.5215,0.0767,0.0686,0.1487,-0.4614,0.4519,2.2491
2023/3/7,-1.4641,-1.7344,-0.0727,0.2611,-0.8831,0.7033,1.3206
2023/3/8,-0.3642,0.274,0.1095,0.0011,-0.358,-0.1713,-2.6733
2023/3/9,-0.3534,-0.247,0.0158,0.1219,-0.3837,0.4927,-0.3582
2023/3/10,-1.3114,-1.2894,0.0242,0.0961,-1.7509,-0.5292,1.8505
2023/3/13,1.0474,0.6463,-0.0112,0.104,0.6424,0.2251,3.9978
2023/3/14,-0.5985,-0.8904,0.0427,0.0927,-0.8332,-1.0866,1.5016
2023/3/15,0.0554,0.5694,0.0059,-0.0304,0.6546,0.1222,-0.4209
2023/3/16,-1.1977,-1.3464,-0.0107,0.1923,-2.7111,-0.6398,0.5945
2023/3/17,0.4993,0.6897,0.0323,0.3466,0.6547,-0.9709,0.3303
2023/3/20,-0.4987,-0.3692,0.0361,0.1717,-0.134,-2.4947,6.6515
2023/3/21,1.0993,1.2065,0.0093,0.0529,0.5561,0.9285,-2.8327
2023/3/22,0.4285,0.5623,-0.0035,-0.0798,-0.1104,-0.9285,-1.4155
2023/3/23,0.9913,0.5745,0.0802,-0.0063,0.3621,-1.6312,1.7258
2023/3/24,-0.2982,0.0688,-0.0027,-0.0973,-0.4246,-1.0146,-1.6958
2023/3/27,-0.3618,0.0238,-0.0338,0.1207,-0.1494,-0.3804,-0.5504
2023/3/28,-0.3231,-0.5019,0.0198,0.0354,-0.2586,1.1367,-1.7543
2023/3/29,0.1658,-0.3085,0.0033,-0.0196,-0.5839,0.2105,-0.5604
2023/3/30,0.8083,0.4093,0.0084,0.0138,0.7754,-0.1194,-0.8744
2023/3/31,0.307,0.8533,0.0326,0.0143,0.5875,-0.6189,2.5847
2023/4/3,0.9786,1.1671,-0.084,-0.1375,0.227,3.3294,-1.7668
2023/4/4,0.3065,-0.0765,0.111,0.0281,-0.141,0.4036,4.6672
2023/4/6,-0.1576,0.124,0.0184,-0.0572,0.0902,-1.5371,4.7455
2023/4/7,0.6503,0.7421,0.0163,0.134,-0.1316,-0.8989,-0.9832
2023/4/10,-0.4479,-0.8345,0.0858,0.0793,-0.203,-0.4088,-0.8957
2023/4/11,-0.1136,0.1615,-0.0054,0.2547,0.8333,0.4723,4.2535
2023/4/12,-0.0698,0.3514,0.0186,0.3005,0.3492,-0.9813,1.1263
2023/4/13,-0.6909,-0.6021,0.0291,-0.0242,-0.7017,1.6192,-1.1933
2023/4/14,0.5657,0.4126,0.0053,-0.0084,1.1439,-1.4233,2.3277
2023/4/17,1.4024,0.438,0.0286,-0.0315,1.7107,0.4511,-1.9945
2023/4/18,0.3048,-0.1453,0.026,0.0552,-0.0861,1.0517,-0.4373
2023/4/19,-0.9004,-0.5098,0.0198,0.1871,-0.477,-3.0501,-1.1737
2023/4/20,-0.2798,-0.0812,0.0025,0.1411,-1.6365,-1.2029,-1.6242
2023/4/21,-1.956,-2.5143,0.0112,0.1179,-2.0223,-1.4256,-1.0648
2023/4/24,-1.238,-0.6682,0.0347,0.2433,-1.6649,0.8058,-3.4242
2023/4/25,-0.5016,-1.4597,0.0307,0.06,-1.4618,-0.2403,0.9821
2023/4/26,-0.0866,0.3923,0.0109,0.0271,0.8453,1.4822,-0.4843
2023/4/27,0.7372,0.2569,0.0391,0.2754,-0.1742,-0.6966,2.155
2023/4/28,1.0196,1.3529,0.0112,-0.0614,1.0109,1.3109,0.5501
2023/5/4,0.0288,0.3388,0.0675,0.395,0.1352,-0.8433,3.211
2023/5/5,-0.3317,-0.9871,0.0691,0.2861,-1.3205,1.3249,-1.2866
2023/5/8,1.1398,0.7742,0.0402,-0.2248,1.6908,0.9887,0.0373
2023/5/9,-0.8563,-1.066,0.0102,0.0938,-0.7501,-0.54,-2.6897
2023/5/10,-0.7698,-0.1321,0.0496,0.3592,-0.0969,-1.2971,-0.6612
2023/5/11,-0.1553,-0.3132,0.0302,0.0299,-0.4088,-0.0166,-1.2033
2023/5/12,-1.3256,-1.0208,0.0098,-0.1165,-1.9678,1.6116,-3.2095
2023/5/15,1.5523,1.1121,0.0329,-0.0625,1.6367,-0.8636,1.0363
2023/5/16,-0.5172,-0.7884,-0.0123,0.0439,-0.5892,1.1276,-1.5423
2023/5/17,-0.4535,0.1837,0.0066,-0.0547,-0.3785,-2.1009,-0.7333
2023/5/18,-0.1034,0.1,-0.0052,-0.1472,-0.546,0.2533,1.5044
2023/5/19,-0.2914,-0.181,0.0315,-0.0072,-0.5904,-1.0601,-0.2433
2023/5/22,0.6284,-0.0289,0.0335,0.1252,0.34,-0.5105,0.3502
2023/5/23,-1.4143,-1.0283,0.1473,0.216,-1.0507,1.3504,-2.1057
2023/5/24,-1.3824,-0.7706,0.0104,-0.0072,-0.9605,-1.1646,1.1687
2023/5/25,-0.2227,-0.2931,-0.0165,-0.0892,-1.1119,-0.3376,-1.9521
2023/5/26,0.0117,0.7815,-0.0387,-0.1899,-0.1751,0.4255,1.2925
2023/5/29,-0.4417,-0.1629,0.084,-0.1096,-0.1578,-0.7442,0.3701
2023/5/30,0.0994,0.6,0.0026,0.1822,-0.4108,-0.2348,0.0444
2023/5/31,-1.0217,-0.2228,0.0093,0.0537,-0.8582,-1.0943,3.3958
2023/6/1,0.2191,0.0605,0.0456,0.1436,0.3452,1.8005,-0.2118
2023/6/2,1.4439,0.8883,-0.0062,-0.1707,2.2189,-1.1882,2.0402
2023/6/5,-0.4553,-0.1329,0.0331,0.0537,-0.5121,2.954,-3.2623
2023/6/6,-0.9387,-1.8646,0.0106,0.0924,-0.979,0.0166,-0.4792
2023/6/7,-0.4942,0.06,0.0121,0.1645,-0.6295,-0.8454,-0.5542
2023/6/8,0.814,-0.3485,-0.0405,0.0118,0.5103,0.0731,-0.8036
2023/6/9,0.4323,0.728,0.0336,0.1946,0.2822,0.3379,2.3657
2023/6/12,0.2015,0.3017,0.0458,0.1418,-0.0078,0.3316,-1.3231
2023/6/13,0.5326,0.2708,0.0629,0.4413,-0.4084,1.0208,-0.19
2023/6/14,-0.0228,0.0007,0.058,0.2549,0.1873,-0.0559,-0.4228
2023/6/15,1.5909,0.8724,-0.0242,-0.4433,0.9765,1.5188,-3.8398
2023/6/16,0.9642,0.8399,-0.028,-0.2708,0.3433,1.9006,1.1173
2023/6/19,-0.8186,-0.2705,0.0163,-0.271,-1.3087,1.081,-1.4302
2023/6/20,-0.1697,-0.086,-0.0053,0.1384,-0.7817,1.2162,-0.6611
2023/6/21,-1.5342,-2.2081,0.039,0.2102,-1.2961,1.537,-2.4878
2023/6/26,-1.4062,-1.7329,0.0425,0.1995,-0.6756,-0.8791,0.2147
2023/6/27,0.9381,1.0357,-0.0056,-0.0957,1.6175,-1.0318,1.5994
2023/6/28,-0.1205,-0.0957,0.0336,0.1476,0.2873,-0.4899,-1.1413
2023/6/29,-0.4935,-0.0292,0.0122,0.1115,-0.6889,-0.227,0.5844
2023/6/30,0.5392,0.9789,0.0983,0.3383,1.0437,0.2746,-0.2775
2023/7/3,1.3125,0.7265,0.0146,-0.1961,1.5141,5.5382,2.7484
2023/7/4,0.1575,0.2142,0.0384,-0.0036,0.0404,0.094,-0.9592
2023/7/5,-0.7748,-0.5687,0.0057,0.0265,0.7524,0.0998,0.9347
2023/7/6,-0.6734,-0.536,0.0092,0.0969,-0.8379,-0.3212,-1.3392
2023/7/7,-0.4438,-0.45,0.0235,0.0882,0.0578,-0.7313,-0.4731
2023/7/10,0.4869,0.3804,0.03,0.1344,0.465,-0.0596,1.5127
2023/7/11,0.6545,0.7511,0.0212,0.147,0.1962,0.3865,2.7457
2023/7/12,-0.6732,-1.1019,0.0028,0.1264,-0.089,1.294,0.1338
2023/7/13,1.4306,1.3629,0.0018,0.071,1.1073,-1.1757,2.0326
2023/7/14,0.0174,-0.224,-0.0009,-0.1242,-0.2176,-0.1072,-1.2016
2023/7/17,-0.8188,-0.2957,0.0407,0.1279,-1.014,0.881,1.4209
2023/7/18,-0.3164,-0.1811,0.0247,0.1495,0.2699,0.0048,0.6305
2023/7/19,-0.1057,-0.1397,0.0062,0.0506,0.1076,2.0452,2.2915
2023/7/20,-0.7056,-1.1334,0.0097,0.1001,-0.0223,0.6044,-1.6843
2023/7/21,-0.0467,0.0024,0.0409,0.2976,-0.3317,-0.9775,-0.4937
2023/7/24,-0.4367,-0.1504,0.0445,0.2705,-1.2407,-0.0976,-0.4507
2023/7/25,2.888,1.6887,-0.0645,-0.7194,2.1677,1.1409,-0.6266
2023/7/26,-0.207,-0.2508,0.0124,0.1989,0.4759,0.3269,2.1333
2023/7/27,-0.1195,-0.6724,0.0428,0.2263,-0.3463,0.815,-0.8787
2023/7/28,2.3163,1.3766,-0.0067,-0.0746,1.1998,-0.9953,-1.7259
2023/7/31,0.5483,0.7446,0.0016,-0.2017,0.7064,-1.4184,-0.3343
2023/8/1,-0.4142,0.1747,0.0403,0.1814,0.4328,0.1134,1.704
2023/8/2,-0.703,-0.3511,0.0277,0.1009,-0.9244,-0.1076,-0.8022
2023/8/3,0.8839,0.3492,0.0363,0.1134,-0.1728,-1.4926,-0.6627
2023/8/4,0.3894,0.4898,0.0022,0.0483,-0.1181,0.4885,0.5227
2023/8/7,-0.7568,-0.6172,0.0332,0.084,-0.3343,-0.8521,1.0491
2023/8/8,-0.2612,-0.4044,0.0046,0.0437,0.0981,-0.597,2.2249
2023/8/9,-0.3057,-0.7311,0.0142,0.0075,-0.6337,1.0429,-0.7596
2023/8/10,0.2055,0.1654,0.0067,-0.0236,0.5997,0.3998,-0.1613
2023/8/11,-2.3005,-1.9623,0.0223,0.0251,-2.005,-0.1992,-2.5309
2023/8/14,-0.7298,0.0584,0.06,0.2944,-0.266,0.2684,0.7708
2023/8/15,-0.243,-0.6258,0.0615,0.6226,-0.4162,0.348,-1.6222
2023/8/16,-0.7332,-0.7919,0.0219,0.112,-0.5742,-0.3378,-0.8443
2023/8/17,0.3344,0.7054,0.0068,-0.0631,0.2357,1.2503,0.6278
2023/8/18,-1.2293,-1.6438,0.0454,0.1378,-1.2018,0.7176,-1.9512
2023/8/21,-1.4389,-1.1599,0.0753,0.6479,-1.0332,1.8731,0.1436
2023/8/22,0.7688,0.5303,0.0138,0.0148,0.4109,-2.5107,2.5715
2023/8/23,-1.6389,-1.9432,0.0033,0.0987,-1.0915,-0.5568,-0.7606
2023/8/24,0.7249,0.4116,0.0101,0.1154,0.6444,0.0333,5.5492
2023/8/25,-0.3835,-1.2642,0.0084,-0.0384,-0.5629,1.849,-1.7014
2023/8/28,1.1719,1.1275,-0.0176,-0.1685,1.398,0.7642,-0.0514
2023/8/29,0.999,2.2355,0.003,-0.1027,0.9427,0.3275,1.1471
2023/8/30,-0.0421,0.0838,0.0115,0.0114,-0.3678,-0.4428,1.1282
2023/8/31,-0.6135,-0.6191,0.0137,0.0632,-0.7245,-0.3807,-0.3809
2023/9/1,0.6965,0.1987,-0.0101,-0.3688,2.2724,-0.7455,-0.1139
2023/9/4,1.5155,1.3734,-0.0378,-0.6372,2.5138,-2.0358,0.4068
2023/9/5,-0.744,-0.7045,0.0011,-0.1002,-0.368,1.2238,-0.509
2023/9/6,-0.217,0.0288,-0.0173,-0.3884,-0.1275,1.1576,-1.0721
2023/9/7,-1.4049,-1.5142,-0.0421,-0.2862,-1.0622,-0.084,-0.7522
2023/9/8,-0.4917,0.1038,0.0148,0.0648,-0.7396,-1.9769,1.4737
2023/9/11,0.7365,1.158,0.012,-0.0136,0.8036,0.7958,1.5499
2023/9/12,-0.184,-0.0659,0.0135,0.0442,-0.0278,-1.189,-0.8968
2023/9/13,-0.637,-0.9622,0.0131,0.1451,-0.0317,-1.7572,0.5491
2023/9/14,-0.0841,-0.2326,0.0375,0.5199,0.8124,-0.472,2.7291
2023/9/15,-0.6624,0.0449,0,-0.5013,-0.238,1.9439,-0.2389
2023/9/18,0.5105,0.2634,-0.0238,-0.2867,0.2872,-0.7018,-1.0426
2023/9/19,-0.1934,-0.5558,0.0085,0.0457,0.0447,-2.2959,0.4908
2023/9/20,-0.3981,-0.6486,-0.0027,-0.0824,-0.4599,1.0459,-0.3895
2023/9/21,-0.8971,-0.6917,0.0146,0.1811,-0.9379,-0.9858,-1.6511
2023/9/22,1.8105,1.5485,-0.0225,-0.4162,0.146,0.2072,-1.1391
2023/9/25,-0.6507,-0.5642,-0.0117,-0.2042,-0.2473,-0.5202,0.4653
2023/9/26,-0.5845,-0.3531,0.0268,-0.0965,-0.784,0.7142,-0.5882
2023/9/27,0.2059,0.4904,0.0076,0.0657,-0.0079,0.5944,-1.0013
2023/9/28,-0.2967,0.2895,0.0343,0.3845,-0.0703,-0.4739,-0.6426
2023/10/9,-0.1298,-0.5744,0.07,0.1762,-0.2493,-3.4675,0.6053
2023/10/10,-0.7491,-0.4898,-0.0055,-0.0889,-0.4132,-1.5969,0.853
2023/10/11,0.285,-0.0104,-0.0331,-0.2716,-0.8547,0.1516,-2.4831
2023/10/12,0.9498,0.7434,0.0015,0.0414,1.2587,0.3017,1.2297
2023/10/13,-1.0526,-0.6746,0.0286,0.2384,-0.8916,1.2089,-0.5177
2023/10/16,-1.0049,-0.9358,0.0276,0.0513,-0.419,0.161,1.8279
2023/10/17,0.3531,0.263,-0.0152,-0.1634,0.2245,-0.1836,-0.2856
2023/10/18,-0.792,-1.2643,-0.0128,-0.1012,-0.8946,0.3157,-0.5995
2023/10/19,-2.1335,-1.0964,-0.022,-0.1179,-1.6533,0.3516,-0.8692
2023/10/20,-0.6496,-0.7385,0.0285,0.334,-0.0236,-0.0555,0.0108
2023/10/23,-1.0353,-2.4585,0.0307,-0.0754,-2.3208,-0.8183,-1.7669
2023/10/24,0.3709,1.1659,-0.0273,-0.2436,0.9499,-0.5143,0.5154
2023/10/25,0.4969,0.4482,0.0291,0.0525,1.1437,0.8079,-0.0646
2023/10/26,0.2764,0.4266,0.0302,-0.0963,-0.0697,0.0363,1.403
2023/10/27,1.3727,1.7243,-0.0013,-0.1131,1.0862,0.4499,-0.3262
2023/10/30,0.6003,0.9898,0.0246,-0.0404,0.709,1.5466,-2.2922
2023/10/31,-0.3144,-0.3272,0.0176,0.2224,0.1675,-2.0927,0.4709
2023/11/1,-0.0414,-0.3305,0.0283,0.0696,-0.2394,0.8816,-0.9247
2023/11/2,-0.4715,-0.9168,0.0374,0.38,-0.8823,0.8578,-1.021
2023/11/3,0.8426,0.9324,-0.0005,-0.0271,0.07,0.9238,-0.7183
2023/11/6,1.3524,1.7187,0.0279,0.1075,-0.1506,2.0394,-0.5132
2023/11/7,-0.3537,0.1077,-0.0074,-0.0156,-0.2343,-0.4943,-0.8032
2023/11/8,-0.24,-0.0549,0.004,0.1315,-0.8742,0.7689,-0.792
2023/11/9,0.0486,-0.2846,0.1141,0.0967,0.7978,-0.2727,-0.615
2023/11/10,-0.729,-0.339,0.0206,-0.0661,-0.1112,-2.4504,0.1327
2023/11/13,-0.1973,0.5826,0.0354,0.4063,0.6054,0.7099,1.169
2023/11/14,0.0739,0.4457,-0.0922,-0.0908,-0.3164,0.5525,-0.7815
2023/11/15,0.7031,0.605,0.0106,-0.1044,1.121,0.904,1.2441
2023/11/16,-0.967,-0.9755,0.022,0.191,-0.6781,-0.2883,-0.449
2023/11/17,-0.1202,0.3933,0.0228,0.1487,-0.1104,-1.8804,2.2863
2023/11/20,0.2314,0.5034,0.0061,0.0214,0.3818,-1.3336,-1.1921
2023/11/21,0.1327,-0.3302,0.0065,-0.0792,0.1068,0.8192,0.5205
2023/11/22,-1.0235,-1.2087,-0.0063,-0.1665,-1.0024,-0.7891,-0.5646
2023/11/23,0.4826,0.8988,-0.0219,-0.4319,0.7861,-0.8693,-0.5586
2023/11/24,-0.6602,-0.9349,0.0178,0.0552,-0.1412,0.339,-0.9553
2023/11/27,-0.7368,-0.0703,-0.0096,-0.1338,0.1144,-1.8803,1.855
2023/11/28,0.1874,0.4489,-0.0124,0.2906,0.1872,-0.1301,-0.2657
2023/11/29,-0.8588,-0.6825,0.0047,0.1837,-0.0436,-0.324,2.7204
2023/11/30,0.2263,-0.1492,0.0166,0.1613,-0.2823,0.2191,-0.2531
2023/12/1,-0.381,0.3935,0.0074,-0.0244,-0.2795,-1.2682,-0.0853
2023/12/4,-0.653,-0.1401,-0.0004,-0.0609,0.3971,-0.0986,3.5907
2023/12/5,-1.904,-1.7747,0.0031,0.1383,-1.6313,-0.2588,-3.3378
2023/12/6,0.1574,0.3922,0.0023,-0.0633,0.9157,0.6517,-0.1465
2023/12/7,-0.2446,-0.0126,0.0095,0.0943,-0.518,-0.2759,-0.3457
2023/12/8,0.2412,0.3075,0.0483,0.0334,-0.4447,0.449,-0.5252
2023/12/11,0.5881,1.2162,0.0487,0.2854,0.5012,-0.429,-2.2036
2023/12/12,0.2149,0.0238,0.0089,-0.0889,-0.046,1.0706,0.3529
2023/12/13,-1.6691,-1.054,0.0503,0.4146,-1.4999,-0.9971,-1.2285
2023/12/14,-0.5235,-0.3302,0.0277,-0.0594,-0.2658,-1.6667,1.4702
2023/12/15,-0.3106,-0.7203,0.0278,0.5207,-0.2688,-0.2518,-1.1764
2023/12/18,-0.3647,-1.1838,0.0384,0.276,-1.0345,-1.0246,-1.5901
2023/12/19,0.1404,-0.1002,0.0257,-0.1359,-0.3006,-0.0159,-0.1839
2023/12/20,-1.0959,-1.3121,0.0128,0.1154,-0.4096,-0.9757,1.1694
2023/12/21,1.0119,0.5552,-0.1357,0.5358,0.3782,0.4167,-0.1348
2023/12/22,0.1909,-0.5071,0.0435,0.1615,1.0929,-1.0648,-0.27
2023/12/25,0.3063,0.0694,0.0775,0.5575,0.5458,0.4191,1.2238
